id,month,year,region,population,pulmonary_tuberculosis,other_tuberculosis,typhoid,diptheria_and_croup,diptheria,croup,scarlet_fever,measles,whooping_cough,pneumonia,diarrhea_and_enteritis,diarrhea_under_five,cerebro_spinal_fever,polio,influenza,septicemia,cancer,external_causes,violence,smallpox
235,10,1919,southern_counties,686443,50,12,8,8,...,...,1,0,0,21,17,...,0,1,2,2,43,34,...,0
236,10,1919,urban,1246909,78,14,20,17,...,...,2,1,2,63,87,...,1,2,10,8,86,102,...,0
237,10,1919,rural,1701179,96,23,20,11,...,...,2,0,1,53,69,...,0,5,17,3,109,80,...,0
238,10,1919,class_1_cities,300000,26,2,2,2,...,...,0,0,0,10,18,...,1,1,2,3,25,23,...,0
239,10,1919,class_2_cities,355257,16,1,5,5,...,...,0,1,0,19,26,...,0,0,1,2,17,27,...,0
240,10,1919,class_3_cities,290018,18,5,5,8,...,...,1,0,1,22,28,...,0,1,4,3,21,29,...,0
241,10,1919,class_4_cities,165854,11,3,5,2,...,...,0,0,1,9,11,...,0,0,1,0,14,13,...,0
242,10,1919,class_5_cities,135780,7,3,3,0,...,...,1,0,0,3,4,...,0,0,2,0,9,10,...,0
243,11,1919,indiana,2948088,167,32,49,43,...,...,4,4,3,167,78,...,2,2,32,18,192,179,...,2
244,11,1919,northern_counties,1042514,38,9,24,16,...,...,1,3,2,71,35,...,0,1,11,10,68,62,...,0
245,11,1919,central_counties,1219131,71,13,17,18,...,...,2,1,1,61,23,...,1,0,14,6,83,82,...,1
246,11,1919,southern_counties,686443,58,10,8,9,...,...,1,0,0,35,20,...,1,1,7,2,41,35,...,1
247,11,1919,urban,1246909,70,15,18,29,...,...,2,3,3,91,43,...,1,0,12,13,87,90,...,1
248,11,1919,rural,1701179,97,17,31,14,...,...,2,1,0,76,35,...,1,2,20,5,105,89,...,1
249,11,1919,class_1_cities,300000,21,2,5,5,...,...,1,0,1,14,7,...,0,0,0,1,26,25,...,0
250,11,1919,class_2_cities,355257,26,6,1,9,...,...,0,0,1,32,11,...,0,0,2,4,27,16,...,0
251,11,1919,class_3_cities,290018,11,3,6,11,...,...,1,1,1,30,13,...,1,0,6,5,14,33,...,0
252,11,1919,class_4_cities,165854,6,1,5,0,...,...,0,1,0,6,6,...,0,0,2,3,15,10,...,0
253,11,1919,class_5_cities,135780,6,3,1,4,...,...,0,1,0,9,6,...,0,0,2,0,5,6,...,0
254,12,1919,indiana,2948088,212,39,14,36,...,...,9,5,9,326,31,...,0,1,33,17,216,175,...,31
255,12,1919,northern_counties,1042514,68,12,5,12,...,...,3,2,8,123,19,...,0,0,12,5,68,61,...,22
256,12,1919,central_counties,1219131,92,19,7,14,...,...,4,2,0,137,7,...,0,1,11,8,98,78,...,0
257,12,1919,southern_counties,686443,52,8,2,10,...,...,2,1,1,69,5,...,0,0,10,4,50,36,...,11
258,12,1919,urban,1246909,97,20,3,21,...,...,4,3,5,177,20,...,0,0,14,9,96,89,...,1
259,12,1919,rural,1701179,115,19,11,15,...,...,5,2,4,152,11,...,0,1,19,8,120,86,...,21
260,12,1919,class_1_cities,300000,25,6,0,5,...,...,1,0,0,41,5,...,0,0,5,4,24,18,...,0
261,12,1919,class_2_cities,355257,28,3,2,8,...,...,1,0,1,55,4,...,0,0,3,1,26,31,...,13
262,12,1919,class_3_cities,290018,24,6,1,4,...,...,1,1,4,53,6,...,0,0,4,3,22,22,...,0
263,12,1919,class_4_cities,165854,10,4,0,3,...,...,0,2,0,17,2,...,0,0,2,0,12,6,...,0
264,12,1919,class_5_cities,135780,10,1,0,1,...,...,1,0,0,11,3,...,0,0,0,1,12,12,...,0
265,1,1920,indiana,2948088,243,42,15,41,...,...,16,15,12,602,46,...,0,1,290,16,240,173,...,1
266,1,1920,northern_counties,1042514,86,18,3,10,...,...,9,4,3,297,19,...,0,1,218,8,105,79,...,0
267,1,1920,central_counties,1219131,95,15,6,20,...,...,3,8,3,210,23,...,0,0,56,6,93,57,...,0
268,1,1920,southern_counties,686443,62,9,6,11,...,...,4,3,6,95,4,...,0,0,16,2,42,37,...,1
269,1,1920,urban,1246909,120,24,7,25,...,...,4,7,6,340,36,...,0,0,186,7,108,92,...,0
270,1,1920,rural,1701179,123,18,8,16,...,...,12,8,6,262,10,...,0,0,104,9,132,81,...,0
271,1,1920,class_1_cities,300000,26,3,2,4,...,...,0,0,1,79,12,...,0,0,16,3,34,19,...,0
272,1,1920,class_2_cities,355257,36,12,1,9,...,...,1,0,1,109,7,...,0,0,87,2,25,32,...,0
273,1,1920,class_3_cities,290018,32,4,3,6,...,...,1,2,2,93,10,...,0,0,54,0,28,24,...,0
274,1,1920,class_4_cities,165854,13,2,0,3,...,...,1,2,1,37,3,...,0,0,20,1,14,12,...,0
275,1,1920,class_5_cities,135780,13,3,1,3,...,...,1,3,1,22,4,...,0,0,9,1,7,5,...,0
276,2,1920,indiana,2948088,319,38,19,25,...,...,37,41,17,1226,41,...,2,0,1232,26,202,145,...,2
277,2,1920,northern_counties,1042514,94,8,10,9,...,...,13,12,5,428,17,...,1,0,500,10,75,55,...,1
278,2,1920,central_counties,1219131,131,23,5,8,...,...,17,19,6,601,17,...,0,0,494,14,91,56,...,0
279,2,1920,southern_counties,686443,94,7,4,8,...,...,7,10,6,197,7,...,1,0,238,2,36,34,...,1
280,2,1920,urban,1246909,144,17,10,17,...,...,15,23,7,686,32,...,1,0,524,16,94,68,...,2
281,2,1920,rural,1701179,165,21,9,8,...,...,22,18,10,540,9,...,1,0,708,10,108,77,...,0
282,2,1920,class_1_cities,300000,32,6,3,0,...,...,3,1,3,195,10,...,0,0,127,2,22,14,...,0
283,2,1920,class_2_cities,355257,41,1,1,3,...,...,4,3,2,199,7,...,1,0,108,6,27,25,...,1
284,2,1920,class_3_cities,290018,41,4,3,8,...,...,7,11,1,171,10,...,0,0,138,4,21,20,...,0
285,2,1920,class_4_cities,165854,14,2,1,2,...,...,0,6,1,64,2,...,0,0,78,4,11,6,...,0
286,2,1920,class_5_cities,135780,16,4,2,4,...,...,1,2,0,57,3,...,0,0,73,0,13,3,...,1
287,3,1920,indiana,2948088,276,33,13,21,...,...,27,65,22,544,53,...,2,0,407,33,215,199,...,2
288,3,1920,northern_counties,1042514,81,16,6,7,...,...,18,18,10,166,30,...,1,0,117,13,78,104,...,1
289,3,1920,central_counties,1219131,118,14,6,9,...,...,7,24,4,236,15,...,1,0,136,14,91,74,...,1
290,3,1920,southern_counties,686443,77,3,1,5,...,...,2,23,8,142,8,...,0,0,154,6,46,21,...,0
291,3,1920,urban,1246909,140,23,9,11,...,...,13,31,14,269,36,...,0,0,130,14,89,100,...,0
292,3,1920,rural,1701179,136,10,4,10,...,...,14,34,8,275,17,...,2,0,277,9,126,99,...,2
293,3,1920,class_1_cities,300000,27,4,3,3,...,...,2,2,2,65,4,...,0,0,22,3,20,18,...,0
294,3,1920,class_2_cities,355257,50,7,1,1,...,...,2,1,3,68,11,...,0,0,38,4,29,36,...,0
295,3,1920,class_3_cities,290018,30,10,5,7,...,...,6,14,5,75,13,...,0,0,31,5,24,33,...,0
296,3,1920,class_4_cities,165854,15,2,0,0,...,...,2,4,2,26,4,...,0,0,20,1,8,9,...,0
297,3,1920,class_5_cities,135780,18,0,0,0,...,...,1,10,2,35,4,...,0,0,19,1,8,4,...,0
298,4,1920,indiana,2948088,277,41,9,21,...,...,16,60,18,278,36,...,0,1,97,31,203,159,...,2
299,4,1920,northern_counties,1042514,79,17,5,5,...,...,9,19,8,106,18,...,0,0,21,11,66,49,...,0
300,4,1920,central_counties,1219131,111,17,1,9,...,...,5,27,5,120,8,...,0,1,51,18,101,83,...,1
301,4,1920,southern_counties,686443,87,7,3,7,...,...,2,14,5,52,10,...,0,0,25,2,36,27,...,1
302,4,1920,urban,1246909,120,24,8,9,...,...,10,29,11,141,24,...,0,0,38,18,104,88,...,0
303,4,1920,rural,1701179,157,17,1,12,...,...,6,31,7,137,12,...,0,1,59,13,99,71,...,2
304,4,1920,class_1_cities,300000,37,5,0,2,...,...,1,5,1,41,4,...,0,0,13,5,27,27,...,0
305,4,1920,class_2_cities,355257,33,4,2,3,...,...,4,9,3,35,7,...,0,0,6,3,29,21,...,0
306,4,1920,class_3_cities,290018,23,7,3,2,...,...,3,12,4,44,10,...,0,0,8,6,25,23,...,0
307,4,1920,class_4_cities,165854,13,4,2,2,...,...,1,3,2,15,2,...,0,0,5,2,8,7,...,0
308,4,1920,class_5_cities,135780,14,4,1,0,...,...,0,0,1,6,1,...,0,0,6,2,15,10,...,0
309,5,1920,indiana,2948088,254,45,18,25,...,...,22,57,27,322,40,...,4,2,43,25,184,195,...,1
310,5,1920,northern_counties,1042514,85,11,13,12,...,...,9,25,7,128,24,...,2,0,12,7,56,87,...,0
311,5,1920,central_counties,1219131,109,23,3,8,...,...,9,23,11,146,12,...,2,2,23,12,100,74,...,1
312,5,1920,southern_counties,686443,60,11,2,5,...,...,4,9,9,48,4,...,0,0,8,6,28,34,...,0
313,5,1920,urban,1246909,111,24,9,9,...,...,10,34,12,179,32,...,1,1,20,13,85,87,...,0
314,5,1920,rural,1701179,143,21,9,16,...,...,12,23,15,143,8,...,3,1,23,12,99,108,...,1
315,5,1920,class_1_cities,300000,43,12,0,3,...,...,2,11,2,61,7,...,1,1,5,1,28,21,...,0
316,5,1920,class_2_cities,355257,20,6,2,2,...,...,4,11,5,45,6,...,0,0,4,5,22,28,...,0
317,5,1920,class_3_cities,290018,18,3,6,5,...,...,2,8,3,46,13,...,0,0,5,4,15,17,...,0
318,5,1920,class_4_cities,165854,15,1,0,4,...,...,1,2,2,11,1,...,0,0,2,1,9,10,...,0
319,5,1920,class_5_cities,135780,15,2,1,0,...,...,1,2,0,16,5,...,0,0,4,2,11,11,...,0
320,6,1920,indiana,2948088,195,47,21,10,...,...,11,22,27,133,42,...,6,2,23,13,220,196,...,0
321,6,1920,northern_counties,1042514,58,14,16,7,...,...,7,7,8,49,22,...,3,1,10,1,80,71,...,0
322,6,1920,central_counties,1219131,83,23,5,3,...,...,2,11,12,60,14,...,3,0,10,6,95,83,...,0
323,6,1920,southern_counties,686443,54,10,0,0,...,...,2,4,7,24,6,...,0,1,3,6,45,42,...,0
324,6,1920,urban,1246909,93,28,14,9,...,...,9,12,17,92,31,...,6,1,7,8,109,97,...,0
325,6,1920,rural,1701179,102,19,7,1,...,...,2,10,10,41,11,...,0,1,16,5,111,99,...,0
326,6,1920,class_1_cities,300000,28,8,1,2,...,...,0,3,3,29,10,...,3,0,1,3,28,22,...,0
327,6,1920,class_2_cities,355257,23,6,3,0,...,...,5,6,6,26,8,...,2,0,1,3,29,32,...,0
328,6,1920,class_3_cities,290018,15,10,9,5,...,...,2,1,3,20,11,...,0,1,3,0,22,26,...,0
329,6,1920,class_4_cities,165854,13,2,1,2,...,...,0,1,4,9,1,...,1,0,2,1,16,9,...,0
330,6,1920,class_5_cities,135780,14,2,0,0,...,...,2,1,1,8,1,...,0,0,0,1,14,8,...,0
331,7,1920,indiana,2948088,185,43,18,16,...,...,7,4,23,85,66,...,1,1,13,8,229,233,...,0
332,7,1920,northern_counties,1042514,61,19,8,8,...,...,3,2,6,31,13,...,1,0,5,3,74,104,...,0
333,7,1920,central_counties,1219131,75,21,6,8,...,...,0,1,8,36,42,...,0,1,8,3,108,84,...,0
334,7,1920,southern_counties,686443,49,3,4,0,...,...,4,1,9,18,11,...,0,0,0,2,47,45,...,0
335,7,1920,urban,1246909,87,24,9,7,...,...,2,0,15,49,41,...,1,0,5,3,110,114,...,0
336,7,1920,rural,1701179,98,19,9,9,...,...,5,4,8,36,25,...,0,0,8,5,119,119,...,0
337,7,1920,class_1_cities,300000,28,7,1,1,...,...,0,0,5,16,19,...,0,0,3,1,35,21,...,0
338,7,1920,class_2_cities,355257,25,6,2,3,...,...,0,0,5,14,10,...,0,0,0,2,27,34,...,0
339,7,1920,class_3_cities,290018,15,1,3,3,...,...,0,0,2,8,4,...,1,0,2,0,26,30,...,0
340,7,1920,class_4_cities,165854,8,4,1,0,...,...,0,0,3,6,4,...,0,0,0,0,9,13,...,0
341,7,1920,class_5_cities,135780,11,6,2,0,...,...,2,0,0,5,4,...,0,0,0,0,13,16,...,0
342,8,1920,indiana,2948088,179,33,32,9,...,...,4,0,17,75,147,...,1,1,6,14,186,187,...,0
343,8,1920,northern_counties,1042514,54,7,8,4,...,...,2,0,5,30,33,...,1,1,0,4,68,71,...,0
344,8,1920,central_counties,1219131,77,16,8,4,...,...,2,0,9,30,66,...,0,0,5,6,82,82,...,0
345,8,1920,southern_counties,686443,48,10,16,1,...,...,0,0,3,15,48,...,0,0,1,4,36,34,...,0
346,8,1920,urban,1246909,93,18,13,7,...,...,2,0,8,62,85,...,1,1,1,8,87,80,...,0
347,8,1920,rural,1701179,86,15,19,2,...,...,2,0,9,13,62,...,0,0,5,6,99,107,...,0
348,8,1920,class_1_cities,300000,23,5,3,1,...,...,0,0,4,9,26,...,0,0,1,2,18,24,...,0
349,8,1920,class_2_cities,355257,22,7,5,3,...,...,1,0,3,20,26,...,0,0,0,2,22,24,...,0
350,8,1920,class_3_cities,290018,24,4,1,2,...,...,0,0,0,8,16,...,0,1,0,3,31,25,...,0
351,8,1920,class_4_cities,165854,17,1,2,1,...,...,0,0,0,5,10,...,0,0,0,1,9,2,...,0
352,8,1920,class_5_cities,135780,7,1,2,0,...,...,1,0,1,0,7,...,1,0,0,0,7,5,...,0
353,9,1920,indiana,2948088,150,41,33,18,...,...,2,1,10,68,225,...,2,0,6,6,209,205,...,2
354,9,1920,northern_counties,1042514,49,15,12,7,...,...,0,1,2,26,55,...,0,0,3,2,74,82,...,1
355,9,1920,central_counties,1219131,66,19,8,5,...,...,2,0,7,28,109,...,2,0,0,2,95,89,...,1
356,9,1920,southern_counties,686443,35,7,13,6,...,...,0,0,1,14,61,...,0,0,3,2,40,34,...,0
357,9,1920,urban,1246909,69,21,13,12,...,...,0,0,3,40,119,...,0,0,1,3,101,89,...,1
358,9,1920,rural,1701179,81,20,20,6,...,...,2,1,7,28,106,...,2,0,5,3,108,116,...,1
359,9,1920,class_1_cities,300000,24,9,1,1,...,...,0,0,0,13,29,...,0,0,0,1,33,17,...,0
360,9,1920,class_2_cities,355257,14,2,6,3,...,...,0,0,3,8,31,...,0,0,0,0,27,30,...,0
361,9,1920,class_3_cities,290018,18,5,3,5,...,...,0,0,0,11,32,...,0,0,1,0,25,18,...,0
362,9,1920,class_4_cities,165854,6,4,2,3,...,...,0,0,0,2,16,...,0,0,0,0,11,15,...,1
363,9,1920,class_5_cities,135780,7,1,1,0,...,...,0,0,0,6,11,...,0,0,0,2,5,9,...,0
364,10,1920,indiana,2948088,154,51,39,50,...,...,12,0,19,128,201,...,1,1,15,6,191,219,...,0
365,10,1920,northern_counties,1042514,51,22,11,13,...,...,5,0,6,37,73,...,0,0,4,3,74,85,...,0
366,10,1920,central_counties,1219131,61,23,9,21,...,...,3,0,11,58,77,...,1,1,6,2,83,101,...,0
367,10,1920,southern_counties,686443,42,6,19,16,...,...,4,0,2,33,51,...,0,0,5,1,34,33,...,0
368,10,1920,urban,1246909,75,34,18,27,...,...,6,0,4,77,117,...,1,1,6,5,82,114,...,0
369,10,1920,rural,1701179,79,17,21,23,...,...,6,0,15,51,84,...,0,0,9,1,109,105,...,0
370,10,1920,class_1_cities,300000,16,6,2,3,...,...,0,0,2,18,23,...,1,0,0,0,15,25,...,0
371,10,1920,class_2_cities,355257,22,10,4,12,...,...,1,0,0,20,27,...,0,0,2,3,20,39,...,0
372,10,1920,class_3_cities,290018,17,9,5,6,...,...,2,0,1,23,35,...,0,1,1,0,20,28,...,0
373,10,1920,class_4_cities,165854,12,6,6,5,...,...,1,0,1,9,15,...,0,0,1,1,12,12,...,0
374,10,1920,class_5_cities,135780,8,3,1,1,...,...,2,0,0,7,16,...,0,0,2,1,15,10,...,0
375,11,1920,indiana,2948088,156,31,29,46,...,...,17,2,29,210,71,...,0,1,17,14,202,195,...,0
376,11,1920,northern_counties,1042514,51,5,10,16,...,...,8,1,9,78,29,...,0,1,2,7,72,77,...,0
377,11,1920,central_counties,1219131,61,14,9,16,...,...,7,0,15,78,27,...,0,0,5,5,85,79,...,0
378,11,1920,southern_counties,686443,44,12,10,14,...,...,2,1,5,54,15,...,0,0,10,2,45,39,...,0
379,11,1920,urban,1246909,82,20,11,19,...,...,9,0,8,104,44,...,0,0,3,8,92,98,...,0
380,11,1920,rural,1701179,74,11,18,27,...,...,8,2,11,106,27,...,0,1,14,6,110,97,...,0
381,11,1920,class_1_cities,300000,26,6,2,3,...,...,3,0,0,24,10,...,0,0,1,2,25,16,...,0
382,11,1920,class_2_cities,355257,24,3,3,5,...,...,2,0,1,31,13,...,0,0,1,1,19,34,...,0
383,11,1920,class_3_cities,290018,16,4,3,9,...,...,3,0,4,20,13,...,0,0,1,1,24,30,...,0
384,11,1920,class_4_cities,165854,8,3,3,0,...,...,0,0,0,12,6,...,0,0,0,3,11,8,...,0
385,11,1920,class_5_cities,135780,8,4,0,2,...,...,1,0,3,17,2,...,0,0,0,1,13,10,...,0
386,12,1920,indiana,2948088,167,33,26,67,...,...,16,3,29,354,29,...,1,1,32,17,202,171,...,4
387,12,1920,northern_counties,1042514,39,7,11,30,...,...,10,0,6,117,8,...,0,0,10,3,85,72,...,0
388,12,1920,central_counties,1219131,75,16,9,15,...,...,4,2,18,136,10,...,1,1,14,11,78,73,...,2
389,12,1920,southern_counties,686443,53,10,6,22,...,...,2,1,5,101,11,...,0,0,8,3,39,26,...,2
390,12,1920,urban,1246909,80,16,11,40,...,...,6,1,13,176,18,...,1,0,15,10,108,107,...,2
391,12,1920,rural,1701179,87,17,15,27,...,...,10,2,16,178,11,...,0,0,17,7,94,64,...,2
392,12,1920,class_1_cities,300000,24,5,2,3,...,...,1,0,4,35,3,...,0,0,3,2,24,22,...,0
393,12,1920,class_2_cities,355257,25,2,2,24,...,...,3,0,2,54,5,...,0,0,2,5,25,35,...,0
394,12,1920,class_3_cities,290018,13,4,7,10,...,...,2,0,4,48,4,...,0,0,5,1,31,32,...,1
395,12,1920,class_4_cities,165854,7,3,0,2,...,...,0,1,2,20,3,...,1,0,4,0,17,11,...,1
396,12,1920,class_5_cities,135780,11,2,0,1,...,...,0,0,1,19,3,...,0,0,1,2,11,7,...,0
397,1,1917,indiana,2889615,292,38,35,46,...,...,13,32,23,607,46,...,2,4,110,18,213,204,...,2
398,1,1917,northern_counties,1009364,81,13,17,7,...,...,6,5,4,216,23,...,2,0,39,3,81,86,...,1
399,1,1917,central_counties,1191458,116,18,8,31,...,...,4,14,2,266,15,...,0,3,48,9,90,79,...,1
400,1,1917,southern_counties,688793,95,7,10,8,...,...,3,13,17,125,8,...,0,1,23,6,42,39,...,0
401,1,1917,urban,1335134,141,21,19,25,...,...,7,11,5,307,32,...,1,1,47,9,109,122,...,1
402,1,1917,rural,1554481,151,17,16,21,...,...,6,21,18,300,14,...,1,3,63,9,104,82,...,1
403,1,1917,class_1_cities,272338,25,6,2,9,...,...,1,1,0,64,3,...,0,0,5,3,25,19,...,0
404,1,1917,class_2_cities,289143,34,4,6,2,...,...,4,1,2,50,4,...,0,0,10,3,20,32,...,1
405,1,1917,class_3_cities,311158,28,4,6,7,...,...,2,2,1,94,15,...,1,0,10,2,16,36,...,0
406,1,1917,class_4_cities,155949,16,1,0,3,...,...,0,2,0,27,2,...,0,1,4,1,18,14,...,0
407,1,1917,class_5_cities,306546,38,6,5,4,...,...,0,5,2,72,8,...,0,0,18,0,30,21,...,0
408,2,1917,indiana,2889615,314,48,25,31,...,...,16,74,20,657,39,...,1,2,174,21,211,210,...,0
409,2,1917,northern_counties,1009364,74,12,16,7,...,...,9,22,7,236,24,...,0,1,45,6,82,77,...,0
410,2,1917,central_counties,1191458,157,23,4,18,...,...,6,36,3,259,13,...,0,1,60,11,74,87,...,0
411,2,1917,southern_counties,688793,83,13,5,6,...,...,1,16,10,162,2,...,1,0,69,4,55,46,...,0
412,2,1917,urban,1335134,162,32,18,16,...,...,11,19,6,321,26,...,0,1,55,10,112,149,...,0
413,2,1917,rural,1554481,152,16,7,15,...,...,5,55,14,336,13,...,1,1,119,11,99,61,...,0
414,2,1917,class_1_cities,272338,41,7,0,8,...,...,0,5,2,75,2,...,0,0,8,1,22,36,...,0
415,2,1917,class_2_cities,289143,29,8,3,3,...,...,6,0,1,68,2,...,0,0,13,1,25,30,...,0
416,2,1917,class_3_cities,311158,41,4,8,2,...,...,1,5,2,106,15,...,0,0,8,6,20,48,...,0
417,2,1917,class_4_cities,155949,19,5,1,1,...,...,1,2,0,25,2,...,0,0,6,0,12,12,...,0
418,2,1917,class_5_cities,306546,32,8,6,2,...,...,3,7,1,47,5,...,0,1,20,2,33,23,...,0
419,3,1917,indiana,2889615,360,48,22,31,...,...,16,141,22,597,69,...,11,1,99,20,238,272,...,1
420,3,1917,northern_counties,1009364,100,13,13,5,...,...,10,22,9,252,34,...,2,0,21,7,98,95,...,0
421,3,1917,central_counties,1191458,154,26,4,14,...,...,4,67,2,220,26,...,8,1,41,8,100,104,...,0
422,3,1917,southern_counties,688793,106,9,5,12,...,...,2,52,11,125,9,...,1,0,37,5,40,73,...,1
423,3,1917,urban,1335134,205,29,13,18,...,...,8,59,10,328,40,...,6,1,31,15,134,175,...,0
424,3,1917,rural,1554481,155,19,9,13,...,...,8,82,12,269,29,...,5,0,68,5,104,97,...,1
425,3,1917,class_1_cities,272338,48,5,1,6,...,...,0,11,0,64,6,...,4,0,4,3,25,20,...,0
426,3,1917,class_2_cities,289143,57,3,2,5,...,...,3,9,1,65,1,...,1,1,2,5,23,23,...,0
427,3,1917,class_3_cities,311158,41,12,7,1,...,...,3,15,5,105,25,...,1,0,7,4,39,82,...,0
428,3,1917,class_4_cities,155949,17,4,1,2,...,...,0,12,3,38,2,...,0,0,5,2,14,29,...,0
429,3,1917,class_5_cities,306546,42,5,2,4,...,...,2,12,1,56,6,...,0,0,13,1,33,21,...,0
430,4,1917,indiana,2889615,327,50,15,33,...,...,18,149,27,349,64,...,11,4,57,17,200,222,...,1
431,4,1917,northern_counties,1009364,74,13,7,8,...,...,12,33,8,130,38,...,2,1,16,4,71,90,...,0
432,4,1917,central_counties,1191458,144,24,6,21,...,...,6,63,8,139,17,...,4,1,25,12,87,99,...,1
433,4,1917,southern_counties,688793,109,13,2,4,...,...,0,53,11,80,9,...,5,2,16,1,42,33,...,0
434,4,1917,urban,1337022,168,26,11,23,...,...,8,81,17,197,40,...,5,0,32,10,104,135,...,0
435,4,1917,rural,1552593,159,24,4,10,...,...,10,68,10,152,24,...,7,4,25,7,96,87,...,1
436,4,1917,class_1_cities,272338,36,8,1,10,...,...,1,15,1,46,5,...,3,0,7,2,23,32,...,0
437,4,1917,class_2_cities,291031,24,4,2,0,...,...,0,14,2,47,5,...,1,0,4,5,25,28,...,0
438,4,1917,class_3_cities,311158,44,8,3,6,...,...,5,32,7,60,23,...,1,0,10,0,26,39,...,0
439,4,1917,class_4_cities,155949,14,3,1,2,...,...,0,11,4,22,3,...,0,0,5,1,8,13,...,0
440,4,1917,class_5_cities,306546,50,3,4,5,...,...,2,9,3,22,4,...,0,0,6,2,22,23,...,0
441,5,1917,indiana,2889615,345,35,22,24,...,...,25,91,23,247,59,...,6,2,23,15,216,261,...,3
442,5,1917,northern_counties,1009364,114,11,13,8,...,...,14,31,5,102,39,...,3,0,6,4,74,106,...,0
443,5,1917,central_counties,1191458,145,16,6,13,...,...,10,40,2,107,16,...,2,0,13,5,82,120,...,3
444,5,1917,southern_counties,688793,86,8,3,3,...,...,1,20,16,38,4,...,1,2,4,6,60,35,...,0
445,5,1917,urban,1337022,182,21,18,20,...,...,17,53,9,161,46,...,4,1,13,8,97,143,...,1
446,5,1917,rural,1552593,163,14,4,4,...,...,8,38,14,86,13,...,2,1,10,7,119,118,...,2
447,5,1917,class_1_cities,272338,45,4,1,8,...,...,5,11,0,38,6,...,1,0,2,1,20,29,...,1
448,5,1917,class_2_cities,291031,38,3,6,3,...,...,0,5,1,23,5,...,2,0,1,3,22,30,...,0
449,5,1917,class_3_cities,311158,48,7,9,7,...,...,10,28,3,68,24,...,0,0,4,3,25,46,...,0
450,5,1917,class_4_cities,155949,21,1,1,0,...,...,0,2,1,11,2,...,1,0,1,0,6,10,...,0
451,5,1917,class_5_cities,306546,30,6,1,2,...,...,2,7,4,21,9,...,0,1,5,1,24,28,...,0
452,6,1917,indiana,2889615,269,69,23,19,...,...,10,33,12,127,58,...,7,3,14,12,172,260,...,1
453,6,1917,northern_counties,1009364,89,19,11,8,...,...,9,19,4,61,27,...,4,2,2,4,64,103,...,0
454,6,1917,central_counties,1191458,111,33,7,10,...,...,0,12,1,51,15,...,3,1,8,7,77,115,...,0
455,6,1917,southern_counties,688793,69,17,5,1,...,...,1,2,7,15,16,...,0,0,4,1,31,42,...,1
456,6,1917,urban,1337022,144,38,14,13,...,...,6,23,8,82,38,...,5,2,7,8,97,142,...,0
457,6,1917,rural,1552593,125,31,9,6,...,...,4,10,4,45,20,...,2,1,7,4,75,118,...,1
458,6,1917,class_1_cities,272338,37,9,0,5,...,...,0,3,0,17,2,...,2,1,3,3,26,30,...,0
459,6,1917,class_2_cities,291031,28,8,5,1,...,...,1,5,3,19,9,...,2,0,0,1,21,30,...,0
460,6,1917,class_3_cities,311158,27,8,6,3,...,...,5,8,4,28,18,...,0,0,0,1,16,54,...,0
461,6,1917,class_4_cities,155949,13,6,0,1,...,...,0,1,0,5,4,...,0,0,2,0,17,13,...,0
462,6,1917,class_5_cities,306546,39,7,3,3,...,...,0,6,1,13,5,...,1,1,2,3,17,15,...,0
463,7,1917,indiana,2889615,232,32,32,23,...,...,5,12,24,91,212,...,6,6,1,8,211,298,...,4
464,7,1917,northern_counties,1009364,59,7,10,6,...,...,0,5,5,35,58,...,3,4,0,1,79,120,...,1
465,7,1917,central_counties,1191458,108,17,10,15,...,...,3,4,7,37,67,...,1,1,1,6,87,134,...,1
466,7,1917,southern_counties,688793,65,8,12,2,...,...,2,3,12,19,87,...,2,1,0,1,45,44,...,2
467,7,1917,urban,1337022,111,20,19,12,...,...,3,7,16,54,128,...,5,5,1,5,92,171,...,2
468,7,1917,rural,1552593,121,12,13,11,...,...,2,5,8,37,84,...,1,1,0,3,119,127,...,2
469,7,1917,class_1_cities,272338,36,9,2,8,...,...,2,2,1,15,25,...,0,0,0,0,14,28,...,1
470,7,1917,class_2_cities,291031,19,2,4,0,...,...,0,1,5,7,26,...,2,0,0,1,19,31,...,0
471,7,1917,class_3_cities,311158,22,3,7,4,...,...,0,4,6,25,45,...,1,5,1,1,23,63,...,0
472,7,1917,class_4_cities,155949,10,3,1,0,...,...,0,0,1,0,9,...,0,0,0,1,9,21,...,0
473,7,1917,class_5_cities,306546,24,3,5,0,...,...,1,0,3,7,23,...,2,0,0,2,27,28,...,1
474,8,1917,indiana,2889615,250,54,63,19,...,...,2,1,24,69,346,...,2,1,3,19,210,264,...,0
475,8,1917,northern_counties,1009364,62,14,18,9,...,...,2,1,8,25,138,...,0,0,1,7,75,108,...,0
476,8,1917,central_counties,1191458,117,25,19,8,...,...,0,0,7,34,117,...,1,0,1,11,90,109,...,0
477,8,1917,southern_counties,688793,71,15,26,2,...,...,0,0,9,10,91,...,1,1,1,1,45,47,...,0
478,8,1917,urban,1337022,133,33,36,11,...,...,2,1,15,43,232,...,2,0,1,16,87,167,...,0
479,8,1917,rural,1552593,117,21,27,8,...,...,0,0,9,26,114,...,0,0,2,3,123,97,...,0
480,8,1917,class_1_cities,272338,42,5,4,5,...,...,0,0,3,13,35,...,1,0,1,5,11,32,...,0
481,8,1917,class_2_cities,291031,27,4,9,2,...,...,0,0,2,3,47,...,0,0,0,6,18,38,...,0
